species,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
Tree shrew,CCT8li2,3.71E-82,-0.830096599,0.057,0.347,1.15E-77,neutrophil
Tree shrew,ERH,4.76E-82,-0.776683333,0.152,0.48,1.47E-77,neutrophil
Tree shrew,POPDC2,4.95E-82,-0.991784924,0.098,0.411,1.53E-77,neutrophil
Tree shrew,HOXA10,4.97E-82,-1.13799374,0.055,0.344,1.54E-77,neutrophil
Tree shrew,SPCS1,5.35E-82,-0.869078671,0.081,0.386,1.66E-77,neutrophil
Tree shrew,RETREG1,5.40E-82,-0.870755347,0.072,0.37,1.67E-77,neutrophil
Tree shrew,NCKAP1L,5.43E-82,0.860201225,0.292,0.065,1.68E-77,neutrophil
Tree shrew,SMARCE1,5.97E-82,-0.861303453,0.076,0.378,1.85E-77,neutrophil
Tree shrew,TMEM126B,6.30E-82,0.526795708,0.149,0.012,1.95E-77,neutrophil
Tree shrew,HSPA5,8.61E-82,-1.27263762,0.281,0.603,2.66E-77,neutrophil
Tree shrew,PABPC1,8.97E-82,-1.024105072,0.552,0.744,2.77E-77,neutrophil
Tree shrew,GHR,1.55E-81,-1.07500559,0.027,0.287,4.80E-77,neutrophil
Tree shrew,MAP3K8,1.56E-81,1.0436446,0.252,0.059,4.82E-77,neutrophil
Tree shrew,HMGN3,2.26E-81,-0.815560523,0.051,0.33,7.00E-77,neutrophil
Tree shrew,EIF3L,2.33E-81,-0.732164287,0.108,0.417,7.22E-77,neutrophil
Tree shrew,PKP4,2.48E-81,-0.835974801,0.067,0.358,7.68E-77,neutrophil
Tree shrew,PRPSAP1,2.92E-81,-1.001646684,0.063,0.356,9.04E-77,neutrophil
Tree shrew,SNRPD3,3.45E-81,-0.871563271,0.082,0.386,1.07E-76,neutrophil
Tree shrew,SRRM1,3.60E-81,-0.849021959,0.161,0.492,1.11E-76,neutrophil
Tree shrew,RAB13,5.06E-81,-0.998706177,0.122,0.439,1.57E-76,neutrophil
Tree shrew,LINC-CLEC12A-2,5.97E-81,0.532238296,0.108,0.005,1.85E-76,neutrophil
Tree shrew,F5,6.68E-81,0.337917481,0.106,0.004,2.07E-76,neutrophil
Tree shrew,CAVIN3,7.29E-81,-0.9037084,0.051,0.334,2.26E-76,neutrophil
Tree shrew,CHCHD3,1.17E-80,-0.725965019,0.035,0.3,3.62E-76,neutrophil
Tree shrew,HSPB8,1.20E-80,-0.948372444,0.051,0.334,3.71E-76,neutrophil
Tree shrew,HMGN1,1.28E-80,-0.891860837,0.045,0.323,3.96E-76,neutrophil
Tree shrew,ITGAV,1.65E-80,-0.836789432,0.032,0.298,5.10E-76,neutrophil
Tree shrew,PBRM1,2.53E-80,-0.786270485,0.062,0.35,7.81E-76,neutrophil
Tree shrew,HEG1,2.77E-80,-1.173030301,0.037,0.305,8.57E-76,neutrophil
Tree shrew,CHCHD2,4.09E-80,-0.824128219,0.546,0.767,1.26E-75,neutrophil
Tree shrew,TMEM107,4.48E-80,-0.808504544,0.046,0.314,1.39E-75,neutrophil
Tree shrew,E2F2,4.60E-80,0.432102081,0.145,0.012,1.42E-75,neutrophil
Tree shrew,MICOS10,6.11E-80,-0.98322524,0.243,0.574,1.89E-75,neutrophil
Tree shrew,PARP1li1,7.86E-80,-0.840566702,0.051,0.332,2.43E-75,neutrophil
Tree shrew,MRPL43,7.96E-80,-0.760435814,0.073,0.364,2.46E-75,neutrophil
Tree shrew,CHD6,8.30E-80,-0.862297628,0.049,0.328,2.57E-75,neutrophil
Tree shrew,TCAF1,8.96E-80,-1.105176074,0.071,0.361,2.77E-75,neutrophil
Tree shrew,CCT6Ali2,9.02E-80,-0.86545803,0.163,0.492,2.79E-75,neutrophil
Tree shrew,SLC25A5li8,9.60E-80,-0.973918617,0.203,0.534,2.97E-75,neutrophil
Tree shrew,NDUFA10,1.01E-79,-0.779647416,0.067,0.357,3.12E-75,neutrophil
Tree shrew,APBB2,1.02E-79,-1.141051631,0.069,0.362,3.17E-75,neutrophil
Tree shrew,TRIO,1.36E-79,-0.829714947,0.024,0.279,4.21E-75,neutrophil
Tree shrew,HDDC2li1,1.56E-79,-0.818001626,0.05,0.327,4.83E-75,neutrophil
Tree shrew,SPAG1,1.68E-79,0.641444069,0.194,0.03,5.20E-75,neutrophil
Tree shrew,MZT2B,1.72E-79,-0.667324522,0.045,0.308,5.31E-75,neutrophil
Tree shrew,LINC-PHF14-1,2.12E-79,-1.100042703,0.134,0.451,6.55E-75,neutrophil
Tree shrew,LYVE1,2.12E-79,-2.03703169,0.113,0.411,6.56E-75,neutrophil
Tree shrew,TPGS1,2.45E-79,-0.799901787,0.063,0.35,7.58E-75,neutrophil
Tree shrew,UQCC2,3.09E-79,-0.781153968,0.079,0.368,9.55E-75,neutrophil
Tree shrew,SIVA1,3.54E-79,-0.75179997,0.049,0.319,1.10E-74,neutrophil
Tree shrew,GPD1,4.01E-79,-0.997223773,0.122,0.438,1.24E-74,neutrophil
Tree shrew,DNLZ,5.05E-79,-0.843398293,0.082,0.381,1.56E-74,neutrophil
Tree shrew,PA2G4,6.72E-79,-0.767983835,0.055,0.336,2.08E-74,neutrophil
Tree shrew,CRACR2A,7.20E-79,0.532239961,0.147,0.012,2.23E-74,neutrophil
Tree shrew,GNS,8.62E-79,-0.954632503,0.097,0.401,2.67E-74,neutrophil
Tree shrew,DRAP1li1,9.32E-79,-0.785840174,0.098,0.401,2.88E-74,neutrophil
Tree shrew,BAG3,1.02E-78,-0.749191276,0.026,0.278,3.17E-74,neutrophil
Tree shrew,NDUFB7,1.03E-78,-0.882954541,0.167,0.495,3.18E-74,neutrophil
Tree shrew,DNAJB4li2,1.34E-78,-0.78143853,0.022,0.268,4.13E-74,neutrophil
Tree shrew,CR1,1.35E-78,1.206789506,0.422,0.217,4.19E-74,neutrophil
Tree shrew,PDGFD,1.39E-78,-0.782123442,0.035,0.294,4.31E-74,neutrophil
Tree shrew,GTF2I,1.58E-78,-0.808203172,0.064,0.35,4.89E-74,neutrophil
Tree shrew,RAB32,2.55E-78,0.953864295,0.461,0.224,7.88E-74,neutrophil
Tree shrew,ZBTB16,3.29E-78,-1.357894755,0.058,0.338,1.02E-73,neutrophil
Tree shrew,EMCN,3.54E-78,-2.022867219,0.071,0.358,1.10E-73,neutrophil
Tree shrew,NUCKS1,5.89E-78,-0.778674889,0.049,0.323,1.82E-73,neutrophil
Tree shrew,ADGRL2,7.58E-78,-0.959483395,0.037,0.301,2.34E-73,neutrophil
Tree shrew,EIF3C,8.01E-78,-0.856590178,0.093,0.394,2.48E-73,neutrophil
Tree shrew,SRP9,9.69E-78,-0.895204678,0.113,0.422,3.00E-73,neutrophil
Tree shrew,CSNK1E,1.50E-77,0.98333928,0.369,0.164,4.64E-73,neutrophil
Tree shrew,BMPR2,1.82E-77,-1.092884983,0.057,0.336,5.62E-73,neutrophil
Tree shrew,SORBS2,1.97E-77,-1.037145828,0.03,0.285,6.10E-73,neutrophil
Tree shrew,SELENOM,2.09E-77,-1.01247306,0.097,0.398,6.47E-73,neutrophil
Tree shrew,ANXA5,2.29E-77,-1.109698641,0.18,0.5,7.09E-73,neutrophil
Tree shrew,PHBli4,3.49E-77,-0.726208094,0.084,0.373,1.08E-72,neutrophil
Tree shrew,NDUFS6,3.72E-77,-0.979630919,0.138,0.45,1.15E-72,neutrophil
Tree shrew,KCNK3,5.07E-77,-1.189606285,0.067,0.35,1.57E-72,neutrophil
Tree shrew,MT2,5.35E-77,-1.648876796,0.355,0.637,1.65E-72,neutrophil
Tree shrew,RNF144B,5.83E-77,0.839643146,0.224,0.065,1.80E-72,neutrophil
Tree shrew,SNRPD2li2,6.87E-77,-0.800325131,0.108,0.412,2.12E-72,neutrophil
Tree shrew,KLHL2,7.22E-77,0.820047795,0.319,0.117,2.23E-72,neutrophil
Tree shrew,DNAJC15,1.13E-76,-0.816991436,0.05,0.322,3.50E-72,neutrophil
Tree shrew,G3BP1,1.20E-76,-0.806405201,0.077,0.367,3.71E-72,neutrophil
Tree shrew,DPF3,1.39E-76,0.471697317,0.13,0.013,4.30E-72,neutrophil
Tree shrew,XRN2li1,1.41E-76,-0.840533917,0.072,0.359,4.35E-72,neutrophil
Tree shrew,REL,1.51E-76,0.983391625,0.411,0.181,4.67E-72,neutrophil
Tree shrew,ZMYND11,1.66E-76,-0.820409839,0.125,0.435,5.15E-72,neutrophil
Tree shrew,ARMCX3,1.94E-76,-0.726976999,0.033,0.288,6.01E-72,neutrophil
Tree shrew,AHNAK,2.70E-76,-1.523907842,0.094,0.38,8.36E-72,neutrophil
Tree shrew,PLIN2-AS-2,3.02E-76,0.463345584,0.113,0.006,9.33E-72,neutrophil
Tree shrew,IDH3G,3.16E-76,-0.837309962,0.111,0.415,9.77E-72,neutrophil
Tree shrew,NCLli3,3.26E-76,-0.914640434,0.256,0.582,1.01E-71,neutrophil
Tree shrew,FSTL1,3.31E-76,-0.936088787,0.039,0.3,1.03E-71,neutrophil
Tree shrew,GATA6,3.39E-76,-0.978524075,0.045,0.311,1.05E-71,neutrophil
Tree shrew,PRKAA1li1,3.51E-76,-1.322715022,0.501,0.654,1.09E-71,neutrophil
Tree shrew,MOB4,4.16E-76,-1.264607889,0.199,0.499,1.29E-71,neutrophil
Tree shrew,CDH3,4.22E-76,-1.324428042,0.03,0.282,1.31E-71,neutrophil
Tree shrew,DAB2,5.01E-76,-0.850203561,0.018,0.257,1.55E-71,neutrophil
Tree shrew,RIMS2,6.90E-76,-1.284370956,0.03,0.28,2.13E-71,neutrophil
Tree shrew,CEBPZ,7.65E-76,-0.733359629,0.037,0.296,2.37E-71,neutrophil
Tree shrew,IPO5,1.04E-75,-0.690852293,0.03,0.28,3.21E-71,neutrophil
Tree shrew,VPS13C,1.11E-75,-0.779088248,0.041,0.304,3.45E-71,neutrophil
Tree shrew,RGS14,1.27E-75,0.517255269,0.181,0.023,3.93E-71,neutrophil
Tree shrew,CD36,1.31E-75,-2.092644069,0.077,0.354,4.06E-71,neutrophil
Tree shrew,HNRNPUli1,1.52E-75,-0.910631012,0.429,0.699,4.69E-71,neutrophil
Tree shrew,GSTM2,1.74E-75,-0.949000231,0.058,0.332,5.37E-71,neutrophil
Tree shrew,PLVAP,2.50E-75,-2.269760033,0.076,0.347,7.73E-71,neutrophil
Tree shrew,MYOM1,2.57E-75,-1.100933195,0.041,0.302,7.96E-71,neutrophil
Tree shrew,BAZ1B,3.01E-75,-0.69352644,0.072,0.351,9.31E-71,neutrophil
Tree shrew,ETFA,3.60E-75,-0.769505895,0.068,0.348,1.11E-70,neutrophil
Tree shrew,CDK6,3.73E-75,-0.821637997,0.055,0.326,1.15E-70,neutrophil
Tree shrew,CSRP2li1,6.97E-75,-1.212616337,0.099,0.396,2.16E-70,neutrophil
Tree shrew,MRPS28-AS-3,7.55E-75,0.451572224,0.122,0.008,2.34E-70,neutrophil
Tree shrew,RAMP2,1.24E-74,-1.955807605,0.077,0.35,3.84E-70,neutrophil
Tree shrew,MRPL21,1.87E-74,-0.701653034,0.069,0.342,5.77E-70,neutrophil
Tree shrew,HNRNPA3,2.19E-74,-0.973427409,0.214,0.524,6.78E-70,neutrophil
Tree shrew,ACP1,2.26E-74,-0.829658262,0.063,0.339,7.00E-70,neutrophil
Tree shrew,BEX4li1,2.41E-74,-0.893101071,0.037,0.293,7.44E-70,neutrophil
Tree shrew,TET2,2.89E-74,0.797831079,0.319,0.099,8.93E-70,neutrophil
Tree shrew,ATP5PF,3.76E-74,-0.992985711,0.202,0.512,1.16E-69,neutrophil
Tree shrew,CD55li1,4.53E-74,0.951156892,0.613,0.339,1.40E-69,neutrophil
Tree shrew,MTUS1,5.06E-74,-0.794612361,0.063,0.336,1.57E-69,neutrophil
Tree shrew,MTSS1,5.26E-74,-1.014624512,0.1,0.393,1.63E-69,neutrophil
Tree shrew,MAN2A1,7.08E-74,-0.935551866,0.16,0.473,2.19E-69,neutrophil
Tree shrew,ADAM19,7.80E-74,0.708267385,0.243,0.047,2.41E-69,neutrophil
Tree shrew,ABCB4,8.05E-74,-0.93067217,0.033,0.285,2.49E-69,neutrophil
Tree shrew,ARID5A,1.03E-73,0.815465611,0.331,0.107,3.18E-69,neutrophil
Tree shrew,TSORFli1919,1.14E-73,-0.964350397,0.134,0.441,3.53E-69,neutrophil
Tree shrew,FKBP1A,1.29E-73,-1.158382551,0.337,0.632,3.99E-69,neutrophil
Tree shrew,MDFIC,1.31E-73,-0.819715228,0.062,0.335,4.06E-69,neutrophil
Tree shrew,SMIM10L2A,1.34E-73,-0.771223639,0.062,0.325,4.15E-69,neutrophil
Tree shrew,PARL,1.59E-73,0.859509225,0.391,0.201,4.90E-69,neutrophil
Tree shrew,LTF,1.67E-73,0.916339584,0.161,0.019,5.17E-69,neutrophil
Tree shrew,RGCC,1.70E-73,-1.947153086,0.072,0.346,5.25E-69,neutrophil
Tree shrew,EFHD2,1.82E-73,1.107024374,0.411,0.205,5.62E-69,neutrophil
Tree shrew,SAMM50,2.00E-73,-0.690737567,0.032,0.278,6.19E-69,neutrophil
Tree shrew,JUNB,2.51E-73,0.858514991,0.757,0.594,7.78E-69,neutrophil
Tree shrew,C9ORF72,3.22E-73,0.908207657,0.297,0.101,9.97E-69,neutrophil
Tree shrew,MAK16li2,3.43E-73,-0.688516745,0.066,0.336,1.06E-68,neutrophil
Tree shrew,ARL2,4.50E-73,-0.687721069,0.037,0.285,1.39E-68,neutrophil
Tree shrew,PLCL1,7.54E-73,-1.367952491,0.028,0.27,2.33E-68,neutrophil
Tree shrew,RHOG,1.11E-72,0.892195256,0.432,0.171,3.44E-68,neutrophil
Tree shrew,CTNND1,1.20E-72,-0.880779861,0.023,0.26,3.70E-68,neutrophil
Tree shrew,CDC42li2,1.25E-72,0.761450473,0.687,0.524,3.85E-68,neutrophil
Tree shrew,NUMB,1.32E-72,0.976869418,0.435,0.198,4.08E-68,neutrophil
Tree shrew,TET2-AS-1,1.47E-72,0.510513873,0.158,0.018,4.54E-68,neutrophil
Tree shrew,TPM1,1.68E-72,-0.799575427,0.05,0.309,5.19E-68,neutrophil
Tree shrew,CD37,1.76E-72,0.797634911,0.314,0.083,5.46E-68,neutrophil
Tree shrew,DUSP16,1.78E-72,0.868189358,0.247,0.082,5.49E-68,neutrophil
Tree shrew,NDUFV1,1.95E-72,-0.699221873,0.08,0.356,6.02E-68,neutrophil
Tree shrew,SNRPB,2.25E-72,-0.805894437,0.067,0.34,6.94E-68,neutrophil
Tree shrew,SERPINH1,2.46E-72,-0.903724969,0.033,0.281,7.60E-68,neutrophil
Tree shrew,CDC42EP4,2.51E-72,-1.027894467,0.107,0.399,7.75E-68,neutrophil
Tree shrew,MRPL54,3.48E-72,-0.681603173,0.051,0.308,1.08E-67,neutrophil
Tree shrew,TNS2,3.57E-72,-0.825014954,0.032,0.278,1.11E-67,neutrophil
Tree shrew,GAPDHS,3.64E-72,-0.689238195,0.084,0.36,1.13E-67,neutrophil
Tree shrew,DTYMK,3.96E-72,-0.73463181,0.036,0.28,1.22E-67,neutrophil
Tree shrew,JUN,4.03E-72,-1.389182597,0.14,0.43,1.25E-67,neutrophil
Tree shrew,PHB2,5.12E-72,-0.680804676,0.066,0.333,1.58E-67,neutrophil
Tree shrew,MILR1,5.58E-72,0.686501789,0.263,0.058,1.73E-67,neutrophil
Tree shrew,PHF20L1,6.91E-72,0.944137229,0.458,0.254,2.14E-67,neutrophil
Tree shrew,DDX46,7.17E-72,-0.82587136,0.108,0.401,2.22E-67,neutrophil
Tree shrew,VSIR-AS-1,7.60E-72,0.367593735,0.1,0.005,2.35E-67,neutrophil
Tree shrew,DENR,7.67E-72,-0.802010796,0.112,0.407,2.37E-67,neutrophil
Tree shrew,MCTP2-AS-2,8.55E-72,0.36256402,0.113,0.006,2.64E-67,neutrophil
Tree shrew,SMAD5,1.05E-71,-0.795477162,0.062,0.33,3.23E-67,neutrophil
Tree shrew,ELAVL1,1.06E-71,-0.719431198,0.053,0.314,3.28E-67,neutrophil
Tree shrew,L1RE1li141,1.10E-71,0.595916836,0.124,0.01,3.40E-67,neutrophil
Tree shrew,TXNIP,1.15E-71,-1.771525543,0.562,0.746,3.56E-67,neutrophil
Tree shrew,RPP21,1.15E-71,-0.744664181,0.094,0.38,3.56E-67,neutrophil
Tree shrew,CSF2RA,1.17E-71,0.532329033,0.157,0.018,3.60E-67,neutrophil
Tree shrew,MRPL18,1.42E-71,-0.664621993,0.044,0.294,4.39E-67,neutrophil
Tree shrew,NCALD,1.44E-71,-0.84912734,0.018,0.246,4.45E-67,neutrophil
Tree shrew,PLAUR,1.59E-71,0.408712432,0.107,0.006,4.91E-67,neutrophil
Tree shrew,TBC1D4,1.64E-71,-0.807497649,0.033,0.279,5.07E-67,neutrophil
Tree shrew,AKR1B1li1,1.96E-71,-1.363179964,0.506,0.761,6.07E-67,neutrophil
Tree shrew,RBMXli4,2.27E-71,-0.757532245,0.098,0.385,7.01E-67,neutrophil
Tree shrew,B4GALT5,2.34E-71,-0.790171126,0.042,0.294,7.23E-67,neutrophil
Tree shrew,EPAS1,2.48E-71,-1.459118788,0.068,0.338,7.67E-67,neutrophil
Tree shrew,IGFBP7,2.84E-71,-1.308548948,0.066,0.336,8.80E-67,neutrophil
Tree shrew,TSORFli781,2.92E-71,0.556401263,0.121,0.011,9.03E-67,neutrophil
Tree shrew,VCAN,2.93E-71,0.900107102,0.162,0.019,9.07E-67,neutrophil
Tree shrew,RALGAPA1,3.56E-71,-0.80236784,0.068,0.339,1.10E-66,neutrophil
Tree shrew,GAMT,3.75E-71,-0.912282681,0.201,0.516,1.16E-66,neutrophil
Tree shrew,SNU13li1,4.78E-71,-0.712080466,0.147,0.45,1.48E-66,neutrophil
Tree shrew,HLA-DRB5,5.21E-71,-1.799215439,0.086,0.365,1.61E-66,neutrophil
Tree shrew,PITRM1,5.31E-71,-0.84887707,0.059,0.323,1.64E-66,neutrophil
Tree shrew,RAB3IL1,5.56E-71,-0.765020335,0.032,0.274,1.72E-66,neutrophil
Tree shrew,NBNli1,6.41E-71,-0.675502926,0.072,0.338,1.98E-66,neutrophil
Tree shrew,PILRB,6.94E-71,0.571173021,0.185,0.026,2.15E-66,neutrophil
Tree shrew,RTRAFli1,7.50E-71,-0.762237193,0.138,0.438,2.32E-66,neutrophil
Tree shrew,ATP5MFli7,7.97E-71,-0.871919935,0.243,0.557,2.47E-66,neutrophil
Tree shrew,BBX,8.01E-71,-0.691882188,0.121,0.411,2.48E-66,neutrophil
Tree shrew,FAM92A,9.19E-71,-0.904677331,0.058,0.319,2.84E-66,neutrophil
Tree shrew,WASL,9.38E-71,-0.757300602,0.104,0.393,2.90E-66,neutrophil
Tree shrew,HLTF,9.55E-71,-0.845987965,0.059,0.322,2.95E-66,neutrophil
Tree shrew,DPP7li1,9.55E-71,-0.734685157,0.024,0.258,2.96E-66,neutrophil
Tree shrew,C18ORF21,1.15E-70,-0.768647336,0.076,0.35,3.56E-66,neutrophil
Tree shrew,NDUFB4,1.34E-70,-0.89174298,0.148,0.451,4.16E-66,neutrophil
Tree shrew,SSR2,1.54E-70,-0.813364573,0.134,0.433,4.76E-66,neutrophil
Tree shrew,CYB5Bli2,1.76E-70,-0.835322886,0.072,0.344,5.44E-66,neutrophil
Tree shrew,ATP2A2,2.12E-70,-0.795819634,0.116,0.407,6.57E-66,neutrophil
Tree shrew,MOV10li1,2.19E-70,0.847509299,0.453,0.277,6.77E-66,neutrophil
Tree shrew,ACSL3,2.24E-70,0.799717755,0.427,0.302,6.93E-66,neutrophil
Tree shrew,LGMN,2.32E-70,-1.043671609,0.051,0.31,7.16E-66,neutrophil
Tree shrew,TMEM47li1,4.06E-70,-0.997893262,0.027,0.262,1.26E-65,neutrophil
Tree shrew,PTGES,4.10E-70,0.925620938,0.417,0.149,1.27E-65,neutrophil
Tree shrew,PPM1H,5.66E-70,-0.946236899,0.03,0.267,1.75E-65,neutrophil
Tree shrew,SWT1,7.15E-70,0.850640592,0.331,0.149,2.21E-65,neutrophil
Tree shrew,RO60,1.10E-69,-0.80050545,0.049,0.301,3.41E-65,neutrophil
Tree shrew,ERP29,1.26E-69,-0.722717623,0.117,0.407,3.90E-65,neutrophil
Tree shrew,CDK4,1.68E-69,-0.710394125,0.035,0.275,5.20E-65,neutrophil
Tree shrew,SIGLEC10,2.01E-69,0.639851938,0.203,0.034,6.21E-65,neutrophil
Tree shrew,LRP6,2.04E-69,-0.721704202,0.032,0.27,6.32E-65,neutrophil
Tree shrew,RPL27-AS-2,2.11E-69,0.648846613,0.163,0.024,6.54E-65,neutrophil
Tree shrew,PPP1R12A,2.58E-69,0.748763827,0.64,0.518,7.97E-65,neutrophil
Tree shrew,FLNA,3.14E-69,0.896064383,0.414,0.178,9.73E-65,neutrophil
Tree shrew,CACNA1C,3.32E-69,-0.979396551,0.021,0.245,1.03E-64,neutrophil
Tree shrew,PSMD1,3.77E-69,-0.748514712,0.079,0.351,1.17E-64,neutrophil
Tree shrew,YWHAQ,4.72E-69,-0.827024421,0.228,0.539,1.46E-64,neutrophil
Tree shrew,IL6ST,4.99E-69,-0.863893288,0.066,0.33,1.54E-64,neutrophil
Tree shrew,SNRPFli2,6.32E-69,-0.661742601,0.04,0.281,1.96E-64,neutrophil
Tree shrew,LSM3,6.99E-69,-0.609950506,0.053,0.297,2.16E-64,neutrophil
Tree shrew,HCST,9.85E-69,0.558436594,0.324,0.098,3.05E-64,neutrophil
Tree shrew,PTK2B,1.00E-68,0.558264702,0.199,0.033,3.11E-64,neutrophil
Tree shrew,SERINC1,1.01E-68,-0.800698256,0.139,0.435,3.14E-64,neutrophil
Tree shrew,TGFBR3,1.12E-68,-0.989384852,0.042,0.289,3.46E-64,neutrophil
Tree shrew,RRAS,1.14E-68,-0.720678385,0.036,0.272,3.52E-64,neutrophil
Tree shrew,SLC9B2,1.16E-68,-0.754973478,0.045,0.293,3.58E-64,neutrophil
Tree shrew,RAPGEF5,1.16E-68,-1.129609208,0.026,0.256,3.59E-64,neutrophil
Tree shrew,MYH9-AS-4,1.53E-68,0.567273076,0.278,0.07,4.72E-64,neutrophil
Tree shrew,COLGALT2,1.58E-68,0.812650509,0.197,0.074,4.88E-64,neutrophil
Tree shrew,ITGA4,1.72E-68,1.248739452,0.34,0.119,5.30E-64,neutrophil
Tree shrew,PSMB4,1.80E-68,-0.823538008,0.228,0.539,5.56E-64,neutrophil
Tree shrew,ATP8B1,1.92E-68,-0.738433785,0.018,0.238,5.94E-64,neutrophil
Tree shrew,GOT2,1.94E-68,-0.737663983,0.054,0.309,6.02E-64,neutrophil
Tree shrew,PSIP1,2.34E-68,-0.848292149,0.127,0.419,7.24E-64,neutrophil
Tree shrew,POLR3Kli1,2.36E-68,-0.609677099,0.04,0.276,7.31E-64,neutrophil
Tree shrew,PLCB1,2.54E-68,-0.752566757,0.044,0.289,7.85E-64,neutrophil
Tree shrew,CHD9,2.93E-68,-0.708103902,0.036,0.274,9.06E-64,neutrophil
Tree shrew,ITGB7,3.58E-68,0.768171157,0.206,0.036,1.11E-63,neutrophil
Tree shrew,MLF2,4.30E-68,-0.853056023,0.115,0.399,1.33E-63,neutrophil
Tree shrew,RPS6KA5,4.55E-68,-0.889926805,0.064,0.326,1.41E-63,neutrophil
Tree shrew,JHDM1D-AS-2,5.16E-68,0.680815413,0.215,0.044,1.60E-63,neutrophil
Tree shrew,ITPR1,7.16E-68,-0.77110027,0.033,0.27,2.22E-63,neutrophil
Tree shrew,MRPL51,8.54E-68,-0.679141496,0.06,0.316,2.64E-63,neutrophil
Tree shrew,SPINT2,9.42E-68,-0.726781128,0.06,0.317,2.92E-63,neutrophil
Tree shrew,EBNA1BP2,1.07E-67,-0.660827655,0.028,0.257,3.30E-63,neutrophil
Tree shrew,SLAMF6li1,1.21E-67,0.566888793,0.124,0.011,3.75E-63,neutrophil
Tree shrew,ZFP36L2,1.23E-67,0.774776497,0.775,0.576,3.81E-63,neutrophil
Tree shrew,HACD3,1.36E-67,-0.634639137,0.019,0.238,4.19E-63,neutrophil
Tree shrew,VCP,1.48E-67,-0.897297262,0.153,0.443,4.58E-63,neutrophil
Tree shrew,LAGE3li1,1.74E-67,-0.738294029,0.102,0.38,5.37E-63,neutrophil
Tree shrew,ACAP2,2.18E-67,0.848970096,0.534,0.354,6.74E-63,neutrophil
Tree shrew,LIMCH1,3.26E-67,-1.087258132,0.079,0.345,1.01E-62,neutrophil
Tree shrew,PTBP3li1,4.85E-67,0.874910555,0.51,0.323,1.50E-62,neutrophil
Tree shrew,TSR3,5.34E-67,-0.640000096,0.064,0.32,1.65E-62,neutrophil
Tree shrew,DNAJC19,7.37E-67,-0.70729125,0.098,0.373,2.28E-62,neutrophil
Tree shrew,RIF1,7.51E-67,-0.722016985,0.037,0.275,2.32E-62,neutrophil
Tree shrew,TAF12,8.18E-67,-0.791816123,0.243,0.552,2.53E-62,neutrophil
Tree shrew,REX1BD,8.94E-67,-0.680118006,0.024,0.248,2.77E-62,neutrophil
Tree shrew,MESD,9.53E-67,-0.611259962,0.03,0.257,2.95E-62,neutrophil
Tree shrew,NDRG2,1.06E-66,-0.746741617,0.039,0.273,3.28E-62,neutrophil
Tree shrew,SLC25A26,1.11E-66,-1.218883953,0.051,0.296,3.43E-62,neutrophil
Tree shrew,NDUFA3,1.28E-66,-0.859993565,0.112,0.393,3.97E-62,neutrophil
Tree shrew,COX7A1,1.34E-66,-0.673637667,0.037,0.268,4.15E-62,neutrophil
Tree shrew,FAM162A,1.56E-66,-0.656199458,0.046,0.285,4.82E-62,neutrophil
Tree shrew,ESF1li1,1.89E-66,-0.599566499,0.048,0.282,5.84E-62,neutrophil
Tree shrew,FKBP3li5,2.01E-66,-0.6613471,0.063,0.313,6.22E-62,neutrophil
Tree shrew,MRPL34,2.63E-66,-0.615903496,0.031,0.256,8.14E-62,neutrophil
Tree shrew,AFG3L2,2.71E-66,-0.590447553,0.024,0.245,8.38E-62,neutrophil
Tree shrew,MRPL19,3.01E-66,-0.624652887,0.032,0.26,9.30E-62,neutrophil
Tree shrew,SEC61A1,3.04E-66,-0.630907893,0.059,0.306,9.41E-62,neutrophil
Tree shrew,POMP,3.75E-66,-0.945591896,0.317,0.606,1.16E-61,neutrophil
Tree shrew,ADA-AS-1,3.86E-66,0.525296275,0.152,0.018,1.20E-61,neutrophil
Tree shrew,PCM1,4.09E-66,-0.7259196,0.082,0.348,1.26E-61,neutrophil
Tree shrew,GPC6,4.62E-66,-0.516318904,0.006,0.187,1.43E-61,neutrophil
Tree shrew,MBD3,5.17E-66,-0.751497849,0.054,0.303,1.60E-61,neutrophil
Tree shrew,EDNRB,6.59E-66,-2.161865213,0.082,0.337,2.04E-61,neutrophil
Tree shrew,IDI1li1,6.91E-66,-1.149556938,0.211,0.507,2.14E-61,neutrophil
Tree shrew,ETNK1,7.26E-66,-0.635694716,0.059,0.307,2.24E-61,neutrophil
Tree shrew,TXNDC17,7.63E-66,-0.693647902,0.073,0.332,2.36E-61,neutrophil
Tree shrew,1A01li6,8.51E-66,1.125733663,0.575,0.309,2.63E-61,neutrophil
Tree shrew,MC2Rli1,1.21E-65,-0.722826886,0.031,0.254,3.75E-61,neutrophil
Tree shrew,TTLL13P,1.35E-65,-0.609396939,0.097,0.359,4.18E-61,neutrophil
Tree shrew,RBM8Ali2,1.42E-65,-0.680350174,0.08,0.342,4.39E-61,neutrophil
Tree shrew,RPS20li5,1.64E-65,-0.895121442,0.199,0.497,5.06E-61,neutrophil
Tree shrew,BCAP31,1.76E-65,-0.838119062,0.196,0.494,5.44E-61,neutrophil
Tree shrew,EIF4EBP1,1.97E-65,-0.654802555,0.024,0.243,6.08E-61,neutrophil
Tree shrew,CALN1,2.48E-65,-1.205983496,0.059,0.307,7.67E-61,neutrophil
