gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
UBE2L3li12,4.89E-62,-0.255269677,0.459,0.467,1.51E-57,cortex-steroidogenic
RNF217,5.87E-62,-0.28707684,0.178,0.213,1.82E-57,cortex-steroidogenic
POLli31,5.93E-62,-0.281288683,0.224,0.255,1.83E-57,cortex-steroidogenic
LORF2li313,6.75E-62,0.340007162,0.146,0.105,2.09E-57,cortex-steroidogenic
GRB2,1.93E-61,-0.269904083,0.198,0.226,5.96E-57,cortex-steroidogenic
CREBL2,2.81E-61,-0.288091566,0.254,0.282,8.70E-57,cortex-steroidogenic
MTPN,2.82E-61,-0.25656543,0.29,0.306,8.73E-57,cortex-steroidogenic
PHF20L1,3.11E-61,-0.301154346,0.228,0.263,9.63E-57,cortex-steroidogenic
GPR137B,3.29E-61,-0.250078795,0.09,0.125,1.02E-56,cortex-steroidogenic
VPS26A,3.35E-61,-0.279135057,0.248,0.29,1.04E-56,cortex-steroidogenic
ACTR8,4.26E-61,-0.256641808,0.409,0.415,1.32E-56,cortex-steroidogenic
SHOC2,6.96E-61,-0.286402309,0.196,0.232,2.15E-56,cortex-steroidogenic
UBE2E3,1.17E-60,-0.320684253,0.188,0.235,3.61E-56,cortex-steroidogenic
LORF2li312,1.23E-60,-0.394103326,0.305,0.338,3.81E-56,cortex-steroidogenic
WIPI1,1.96E-60,-0.274318584,0.123,0.168,6.06E-56,cortex-steroidogenic
WDR1,2.02E-60,-0.277601274,0.185,0.223,6.25E-56,cortex-steroidogenic
MED10,2.35E-60,-0.276286937,0.172,0.208,7.26E-56,cortex-steroidogenic
NAGK,2.40E-60,-0.254335341,0.283,0.295,7.42E-56,cortex-steroidogenic
MINDY4B,2.43E-60,-0.294910191,0.109,0.176,7.51E-56,cortex-steroidogenic
RAB8A,3.22E-60,-0.282763083,0.169,0.205,9.96E-56,cortex-steroidogenic
APPL1,5.36E-60,-0.290585611,0.188,0.235,1.66E-55,cortex-steroidogenic
SEL1L,9.76E-60,-0.250035822,0.211,0.231,3.02E-55,cortex-steroidogenic
PDZD8li1,1.38E-59,-0.270491777,0.152,0.195,4.27E-55,cortex-steroidogenic
ZNRD1,1.46E-59,-0.25640493,0.141,0.178,4.52E-55,cortex-steroidogenic
YRDC,2.61E-59,-0.286927253,0.124,0.174,8.08E-55,cortex-steroidogenic
CAMSAP2,3.40E-59,-0.273274844,0.156,0.188,1.05E-54,cortex-steroidogenic
SKAP1,4.97E-59,-0.336596251,0.064,0.104,1.54E-54,cortex-steroidogenic
CREBRF,6.85E-59,-0.280282262,0.142,0.2,2.12E-54,cortex-steroidogenic
CNTRL,2.26E-58,-0.258241432,0.066,0.115,7.00E-54,cortex-steroidogenic
CMTM6,3.53E-58,-0.250142262,0.074,0.113,1.09E-53,cortex-steroidogenic
LORF2li210,3.59E-58,0.29107755,0.128,0.091,1.11E-53,cortex-steroidogenic
PLSCR1,3.89E-58,-0.326374542,0.156,0.197,1.20E-53,cortex-steroidogenic
MED19,7.51E-58,-0.284114085,0.168,0.208,2.32E-53,cortex-steroidogenic
SERPINB1,8.14E-58,-0.44223556,0.059,0.11,2.52E-53,cortex-steroidogenic
LRIF1,8.62E-58,-0.261625716,0.095,0.131,2.67E-53,cortex-steroidogenic
B4GALT7,1.01E-57,-0.281167677,0.168,0.208,3.13E-53,cortex-steroidogenic
LSM14A,1.30E-57,-0.252537054,0.244,0.263,4.03E-53,cortex-steroidogenic
FKBP1A,1.50E-57,-0.328135155,0.662,0.621,4.63E-53,cortex-steroidogenic
ZMYND8,1.69E-57,-0.281425043,0.152,0.195,5.23E-53,cortex-steroidogenic
BAMBI,2.90E-57,-0.292501192,0.166,0.233,8.96E-53,cortex-steroidogenic
PHTF1,6.07E-57,-0.287207849,0.206,0.25,1.88E-52,cortex-steroidogenic
LINC-SRRM2-2,8.87E-57,-0.381455599,0.249,0.263,2.74E-52,cortex-steroidogenic
WASHC4,9.10E-57,-0.265899345,0.11,0.155,2.82E-52,cortex-steroidogenic
GAS2L1,9.59E-57,-0.260159185,0.149,0.177,2.97E-52,cortex-steroidogenic
NDFIP2,1.49E-56,-0.26279674,0.195,0.227,4.59E-52,cortex-steroidogenic
C16ORF72,2.34E-55,-0.269106865,0.235,0.255,7.23E-51,cortex-steroidogenic
CAB39,2.37E-55,-0.256198831,0.202,0.223,7.33E-51,cortex-steroidogenic
GSDMD,2.51E-55,-0.297102776,0.17,0.218,7.76E-51,cortex-steroidogenic
STXBP5,2.62E-55,-0.271835876,0.111,0.173,8.10E-51,cortex-steroidogenic
MAP2K1,9.20E-55,-0.262884743,0.136,0.177,2.84E-50,cortex-steroidogenic
MAPRE2,1.35E-54,-0.259156445,0.263,0.293,4.18E-50,cortex-steroidogenic
MED16,1.87E-54,-0.294407859,0.169,0.201,5.80E-50,cortex-steroidogenic
ATP6V0E1,2.02E-54,-0.275888547,0.567,0.588,6.26E-50,cortex-steroidogenic
TUBA1Ali3,2.04E-54,-0.300374024,0.251,0.278,6.32E-50,cortex-steroidogenic
ISG20,2.29E-54,-0.284864143,0.061,0.102,7.09E-50,cortex-steroidogenic
INAFM2,5.77E-54,-0.255204803,0.161,0.182,1.78E-49,cortex-steroidogenic
SNRNP35,6.68E-54,-0.278326634,0.232,0.261,2.07E-49,cortex-steroidogenic
LMO7,1.96E-53,-0.295081119,0.201,0.279,6.06E-49,cortex-steroidogenic
TBC1D20,4.30E-53,-0.258877037,0.12,0.167,1.33E-48,cortex-steroidogenic
TUBB2A,6.82E-53,-0.316044974,0.172,0.205,2.11E-48,cortex-steroidogenic
NEK7,8.41E-53,-0.251895049,0.196,0.223,2.60E-48,cortex-steroidogenic
RPS3A-AS-13,1.69E-52,-0.251173452,0.205,0.228,5.23E-48,cortex-steroidogenic
ANKS1A,1.81E-52,-0.282557353,0.146,0.188,5.59E-48,cortex-steroidogenic
DOCK1,3.44E-52,-0.25461644,0.219,0.254,1.07E-47,cortex-steroidogenic
GLS,4.50E-52,-0.287308676,0.347,0.361,1.39E-47,cortex-steroidogenic
USP15li1,6.48E-52,-0.26075856,0.182,0.206,2.00E-47,cortex-steroidogenic
TARS1,6.99E-52,-0.267344304,0.347,0.356,2.16E-47,cortex-steroidogenic
NOTCH2,7.82E-52,-0.302415975,0.165,0.155,2.42E-47,cortex-steroidogenic
ZDHHC18,1.25E-51,-0.257467942,0.069,0.117,3.87E-47,cortex-steroidogenic
IGLL5liN,1.61E-51,-3.718940879,0.352,0.386,4.98E-47,cortex-steroidogenic
KIF2A,2.33E-51,-0.268111102,0.132,0.171,7.20E-47,cortex-steroidogenic
FGFR1OP2,2.50E-51,-0.275409814,0.129,0.166,7.74E-47,cortex-steroidogenic
RIOK3,4.45E-51,-0.262080456,0.21,0.24,1.38E-46,cortex-steroidogenic
CSRNP1,6.05E-51,-0.282634075,0.149,0.181,1.87E-46,cortex-steroidogenic
SUPT4H1A,5.65E-50,-0.253597082,0.169,0.201,1.75E-45,cortex-steroidogenic
CHMP1A,2.49E-49,-0.260946559,0.225,0.254,7.69E-45,cortex-steroidogenic
DPH1,3.61E-49,0.291777737,0.212,0.143,1.12E-44,cortex-steroidogenic
AGFG1,1.18E-48,-0.257148598,0.261,0.281,3.65E-44,cortex-steroidogenic
ZNF281,5.43E-48,-0.274645305,0.111,0.141,1.68E-43,cortex-steroidogenic
PLCL1,2.35E-46,0.252916237,0.239,0.271,7.27E-42,cortex-steroidogenic
STARD3NL,3.55E-46,-0.259252888,0.131,0.173,1.10E-41,cortex-steroidogenic
WSB1li1,7.62E-46,-0.281136577,0.293,0.312,2.36E-41,cortex-steroidogenic
CELF2li1,1.66E-45,-0.275560857,0.3,0.326,5.12E-41,cortex-steroidogenic
APOL5,1.93E-44,-0.27669112,0.128,0.178,5.97E-40,cortex-steroidogenic
PPP1R15A,4.60E-43,-0.265394939,0.234,0.301,1.42E-38,cortex-steroidogenic
RABGAP1L,1.24E-39,-0.257579868,0.15,0.163,3.84E-35,cortex-steroidogenic
SLC22A4,5.36E-39,-0.260965296,0.225,0.273,1.66E-34,cortex-steroidogenic
STMN1,2.11E-34,-0.309982658,0.086,0.108,6.51E-30,cortex-steroidogenic
GADD45A,6.19E-34,-0.279716024,0.321,0.387,1.91E-29,cortex-steroidogenic
TRPS1,1.54E-32,-0.328077263,0.121,0.164,4.77E-28,cortex-steroidogenic
TUBA4A,1.87E-26,-0.250335468,0.187,0.226,5.77E-22,cortex-steroidogenic
S100A8,2.15E-25,-1.755709397,0.136,0.18,6.64E-21,cortex-steroidogenic
IGKV1-39,5.25E-25,-2.01683334,0.154,0.174,1.62E-20,cortex-steroidogenic
ALDOBli1,9.36E-14,0.476073528,0.162,0.19,2.90E-09,cortex-steroidogenic
IGLL5liN,0,7.673817235,0.411,0.38,0,erythroid cells
HBG,0,7.671629392,0.592,0.144,0,erythroid cells
IGKV1-39,0,7.446602071,0.214,0.17,0,erythroid cells
HBQ1,0,7.284478772,0.625,0.241,0,erythroid cells
JCHAIN,0,5.40971616,0.385,0.011,0,erythroid cells
ALAS2,0,3.467611346,0.558,0.005,0,erythroid cells
AHSP,0,3.42059984,0.56,0.005,0,erythroid cells
BPGMli1,0,2.888616528,0.686,0.036,0,erythroid cells
TENT5C,0,2.682244977,0.934,0.146,0,erythroid cells
SNCA,0,2.332531461,0.554,0.016,0,erythroid cells
PCTP,0,1.354198991,0.537,0.048,0,erythroid cells
LITAFD,0,1.152498904,0.507,0.002,0,erythroid cells
MS4A12,0,0.844202265,0.448,0.002,0,erythroid cells
PHOSPHO1,0,0.756617927,0.403,0.01,0,erythroid cells
GYPA,0,0.571662212,0.269,0.001,0,erythroid cells
CA1,0,0.433189366,0.247,0,0,erythroid cells
LINC-RUFY4-2,0,0.356039397,0.277,0.008,0,erythroid cells
RHL,0,0.31745217,0.213,0.001,0,erythroid cells
RPL21li115,0,-0.929278149,0.879,0.799,0,erythroid cells
UBB,0,-0.965025074,0.821,0.83,0,erythroid cells
EIF1li2,0,-1.006131513,0.839,0.893,0,erythroid cells
RPS11li8,0,-1.082507534,0.946,0.935,0,erythroid cells
TPT1li13,0,-1.243603416,0.957,0.932,0,erythroid cells
SERF2li1,0,-1.261072613,0.926,0.908,0,erythroid cells
CCDC30,0,-1.302871053,0.591,0.68,0,erythroid cells
RPL28,0,-1.322965394,0.854,0.917,0,erythroid cells
NME2,0,-1.345841484,0.51,0.87,0,erythroid cells
ZNF34,0,-1.403623276,0.878,0.939,0,erythroid cells
RPLP0li4,0,-1.412745519,0.947,0.939,0,erythroid cells
RPLP2li4,0,-1.417374039,0.816,0.901,0,erythroid cells
RPS2li13,0,-1.420618187,0.969,0.965,0,erythroid cells
RPS15li1,0,-1.426638201,0.626,0.738,0,erythroid cells
RPL15li11,0,-1.431806949,0.756,0.921,0,erythroid cells
RPLP1li2,0,-1.448796078,0.974,0.984,0,erythroid cells
RPS24li11,0,-1.453359242,0.825,0.876,0,erythroid cells
RPL18Ali2,0,-1.458071747,0.95,0.942,0,erythroid cells
GNAS,0,-1.465737258,0.731,0.835,0,erythroid cells
RPL26li5,0,-1.467858269,0.726,0.879,0,erythroid cells
RPSAli23,0,-1.485503857,0.787,0.886,0,erythroid cells
ZC3H10,0,-1.493769606,0.875,0.972,0,erythroid cells
L1RE1li51,0,-1.502135341,0.94,0.938,0,erythroid cells
COX4I1,0,-1.518574443,0.537,0.81,0,erythroid cells
GNB2L1,0,-1.530633883,0.683,0.814,0,erythroid cells
RPL17li8,0,-1.564720476,0.65,0.834,0,erythroid cells
RPL36li10,0,-1.567219683,0.837,0.919,0,erythroid cells
RPL7Ali3,0,-1.580847649,0.866,0.956,0,erythroid cells
RPS3,0,-1.58140428,0.684,0.899,0,erythroid cells
LINC-FRMD8-1,0,-1.585494238,0.95,0.99,0,erythroid cells
HSP90AA1li9,0,-1.591227667,0.563,0.923,0,erythroid cells
FAUli1,0,-1.5952737,0.765,0.908,0,erythroid cells
RPS17li3,0,-1.595397085,0.763,0.898,0,erythroid cells
RPS21,0,-1.614362208,0.871,0.915,0,erythroid cells
RPS13li1,0,-1.61552593,0.631,0.859,0,erythroid cells
RPL19li1,0,-1.622539838,0.93,0.968,0,erythroid cells
RPS10li3,0,-1.623942345,0.789,0.93,0,erythroid cells
RPL35A,0,-1.625946133,0.798,0.866,0,erythroid cells
RPL14li1,0,-1.633890797,0.791,0.922,0,erythroid cells
RPL18li7,0,-1.636030878,0.846,0.92,0,erythroid cells
RPL38li2,0,-1.642192107,0.819,0.874,0,erythroid cells
TESli1,0,-1.643657729,0.984,0.981,0,erythroid cells
RPS25,0,-1.672207925,0.819,0.941,0,erythroid cells
RPS18li11,0,-1.672456114,0.812,0.953,0,erythroid cells
RPL23Ali12,0,-1.679835302,0.678,0.851,0,erythroid cells
RPL32li7,0,-1.686027138,0.874,0.956,0,erythroid cells
RPL30li8,0,-1.686607687,0.551,0.794,0,erythroid cells
RPL13,0,-1.689216005,0.94,0.97,0,erythroid cells
RPL7li40,0,-1.690557102,0.606,0.863,0,erythroid cells
RPS16li1,0,-1.693156989,0.634,0.904,0,erythroid cells
PPIAli29,0,-1.694027007,0.484,0.876,0,erythroid cells
RPS14,0,-1.695092756,0.935,0.969,0,erythroid cells
RPS8li9,0,-1.698981908,0.767,0.974,0,erythroid cells
RPS6li10,0,-1.700248275,0.787,0.942,0,erythroid cells
TSORFli2504,0,-1.701803773,1,1,0,erythroid cells
RPL10Ali9,0,-1.707683235,0.599,0.873,0,erythroid cells
RPS7li1,0,-1.707712556,0.879,0.953,0,erythroid cells
RPL23li1,0,-1.722672308,0.722,0.923,0,erythroid cells
MGST3,0,-1.744455322,0.443,0.776,0,erythroid cells
RPL11,0,-1.75955272,0.655,0.939,0,erythroid cells
RPS27Ali1,0,-1.761166026,0.794,0.959,0,erythroid cells
EEF2,0,-1.76148483,0.391,0.753,0,erythroid cells
RPS5,0,-1.769268573,0.801,0.929,0,erythroid cells
RPS19li3,0,-1.772868724,0.861,0.964,0,erythroid cells
RPL29li8,0,-1.781598165,0.73,0.942,0,erythroid cells
PABPC1,0,-1.790840884,0.598,0.744,0,erythroid cells
RPL27li4,0,-1.795492699,0.677,0.924,0,erythroid cells
RPL5li46,0,-1.800960324,0.653,0.908,0,erythroid cells
RPS12li7,0,-1.807470741,0.769,0.949,0,erythroid cells
EEF1A1li56,0,-1.815915487,0.612,0.852,0,erythroid cells
HSPA8li1,0,-1.81816962,0.481,0.909,0,erythroid cells
RPS4Xli10,0,-1.82467953,0.742,0.934,0,erythroid cells
DSTNli1,0,-1.826602378,0.775,0.854,0,erythroid cells
MT-ND1li1,0,-1.834929586,1,1,0,erythroid cells
RPL34,0,-1.843034518,0.682,0.881,0,erythroid cells
RPL3li1,0,-1.869107693,0.645,0.906,0,erythroid cells
RPL35li9,0,-1.870282463,0.945,0.958,0,erythroid cells
RPS23li2,0,-1.88166325,0.871,0.964,0,erythroid cells
UQCR10,0,-1.917457103,0.461,0.667,0,erythroid cells
RPL9li30,0,-1.918546772,0.797,0.941,0,erythroid cells
RPS3Ali40,0,-1.923102354,0.696,0.884,0,erythroid cells
DNAJA1li14,0,-1.949072324,0.309,0.767,0,erythroid cells
RPL21li189,0,-1.966385878,0.659,0.892,0,erythroid cells
PPDPF,0,-1.976333358,0.355,0.781,0,erythroid cells
UBBliN,0,-1.977038945,0.545,0.889,0,erythroid cells
COX6A1li1,0,-1.979191239,0.561,0.83,0,erythroid cells
VAMP5,0,-1.98992968,0.365,0.761,0,erythroid cells
ACTG1,0,-2.000985283,0.351,0.81,0,erythroid cells
NCAPD2,0,-2.021134017,0.693,0.858,0,erythroid cells
RGS22,0,-2.046711605,0.425,0.753,0,erythroid cells
RPS27li5,0,-2.047484587,0.788,0.94,0,erythroid cells
RPS26li12,0,-2.092066483,0.774,0.929,0,erythroid cells
NACAli3,0,-2.094196523,0.632,0.929,0,erythroid cells
SMARCAL1,0,-2.115505134,0.755,0.908,0,erythroid cells
ACTB,0,-2.143465966,0.531,0.902,0,erythroid cells
CALM1li2,0,-2.210835043,0.443,0.883,0,erythroid cells
ARL6IP1li1,0,-2.279036324,0.371,0.731,0,erythroid cells
ITM2B,0,-2.382991749,0.443,0.857,0,erythroid cells
CHCHD10,0,-2.39343217,0.422,0.728,0,erythroid cells
FTH1li4,0,-2.476288419,0.962,0.984,0,erythroid cells
FTLli2,0,-2.519725521,0.938,0.962,0,erythroid cells
FDXR,0,-2.521229532,0.298,0.667,0,erythroid cells
HSPE1,0,-2.556834508,0.589,0.843,0,erythroid cells
STAR,0,-2.607751623,0.613,0.836,0,erythroid cells
CYP11B2,0,-2.884776386,0.79,0.927,0,erythroid cells
PEBP1,0,-2.92106269,0.834,0.953,0,erythroid cells
HSPD1,0,-2.927133338,0.534,0.864,0,erythroid cells
LY6Hli1,0,-2.948950036,0.792,0.948,0,erythroid cells
FDX1li1,0,-2.979988272,0.673,0.899,0,erythroid cells
TIMP3,0,-3.416629889,0.236,0.745,0,erythroid cells
CEP85,6.29933698447589e-321,-1.958947326,0.409,0.774,1.94844792266824e-316,erythroid cells
NLRC3li1,1.16698305547702e-319,-1.610430642,0.872,0.876,3.60959528889598e-315,erythroid cells
TNFRSF13B,1.70397312462896e-318,1.169077686,0.294,0.009,5.27055927178983e-314,erythroid cells
ISCU,1.27750124208059e-316,-1.08043206,0.701,0.632,3.95143909187948e-312,erythroid cells
PRKAA1li1,4.60166912329705e-313,-2.117628321,0.497,0.655,1.42334227652701e-308,erythroid cells
SELENOP,3.46E-307,-3.359906168,0.216,0.74,1.07E-302,erythroid cells
BSG,5.87E-306,-1.301003525,0.58,0.739,1.81E-301,erythroid cells
RPL10,4.37E-304,-1.305669893,0.525,0.86,1.35E-299,erythroid cells
CYP11A1,4.62E-304,-2.143173704,0.343,0.672,1.43E-299,erythroid cells
SLC25A6li2,3.12E-303,-1.530203562,0.484,0.826,9.64E-299,erythroid cells
MT3,1.43E-301,-2.927685275,0.268,0.743,4.43E-297,erythroid cells
CHCHD2,1.11E-299,-1.570624257,0.462,0.77,3.43E-295,erythroid cells
OTUB1,1.29E-299,-1.162059682,0.562,0.653,3.99E-295,erythroid cells
PRDX1li2,1.61E-299,-1.906780908,0.379,0.764,4.98E-295,erythroid cells
PRDX4,1.41E-297,1.605320948,0.371,0.243,4.36E-293,erythroid cells
TP53INP1,2.47E-296,1.884986768,0.401,0.317,7.65E-292,erythroid cells
AKR1B1li1,1.55E-289,-2.234960395,0.48,0.762,4.81E-285,erythroid cells
PTP4A1li3,1.54E-287,-2.063476632,0.28,0.695,4.76E-283,erythroid cells
ZFP36L1,2.24E-286,-2.278406046,0.179,0.666,6.94E-282,erythroid cells
POU2AF1,1.31E-282,0.84347716,0.221,0.003,4.07E-278,erythroid cells
SOD1,1.12E-279,-1.878102237,0.396,0.679,3.48E-275,erythroid cells
BTF3li8,1.52E-279,-1.350028124,0.462,0.695,4.70E-275,erythroid cells
EIF3K,1.92E-278,-1.451739944,0.44,0.705,5.93E-274,erythroid cells
MRFAP1li1,8.65E-276,-1.818068446,0.245,0.634,2.68E-271,erythroid cells
TXNIP,1.48E-274,-2.798909258,0.282,0.753,4.57E-270,erythroid cells
COX6B1li6,3.20E-274,-1.380809784,0.463,0.67,9.89E-270,erythroid cells
TAX1BP1li1,2.73E-273,-0.979089015,0.679,0.626,8.45E-269,erythroid cells
SEC11C,4.50E-273,1.647207466,0.373,0.255,1.39E-268,erythroid cells
TSPAN33,1.88E-269,0.377590992,0.286,0.012,5.82E-265,erythroid cells
FIS1,4.50E-267,-0.995810059,0.679,0.65,1.39E-262,erythroid cells
APOBEC3Fli2,1.10E-264,1.182809134,0.26,0.009,3.40E-260,erythroid cells
ALDH2,1.91E-260,-1.787991537,0.267,0.65,5.91E-256,erythroid cells
DERL3,1.97E-257,1.526039703,0.329,0.054,6.08E-253,erythroid cells
MPC2,5.80E-255,-1.756402204,0.348,0.648,1.79E-250,erythroid cells
BAP18,4.93E-254,-1.569125601,0.357,0.71,1.53E-249,erythroid cells
EEF1A1li49,6.05E-253,-1.497976079,0.41,0.73,1.87E-248,erythroid cells
GLRX5,5.18E-251,-1.332703736,0.574,0.538,1.60E-246,erythroid cells
MKRN1li3,1.84E-250,0.837750397,0.487,0.077,5.69E-246,erythroid cells
HNRNPA2B1li12,6.46E-248,-1.418739422,0.387,0.77,2.00E-243,erythroid cells
EEF1B2,7.37E-246,-1.414477391,0.401,0.687,2.28E-241,erythroid cells
MARCHF2,4.36E-244,1.269699181,0.59,0.202,1.35E-239,erythroid cells
FOSL2,8.38E-241,-2.042525002,0.108,0.581,2.59E-236,erythroid cells
NDUFA2,5.48E-239,-1.696365664,0.342,0.631,1.70E-234,erythroid cells
HEMGN,1.72E-238,0.309636932,0.189,0.003,5.32E-234,erythroid cells
MLRN,1.13E-237,-1.707027753,0.323,0.698,3.49E-233,erythroid cells
NDFIP1,2.80E-236,-1.657477098,0.301,0.648,8.67E-232,erythroid cells
COX5Ali2,8.04E-236,-1.415148118,0.394,0.75,2.49E-231,erythroid cells
PLVAP,2.23E-235,-2.325315628,0.266,0.344,6.90E-231,erythroid cells
ACADM,1.97E-233,-2.315342255,0.218,0.621,6.11E-229,erythroid cells
RPL6li179,2.69E-231,-1.528994425,0.322,0.669,8.31E-227,erythroid cells
EDF1,2.33E-230,-1.124600608,0.551,0.697,7.20E-226,erythroid cells
FKBP1A,5.63E-230,-2.014430662,0.192,0.636,1.74E-225,erythroid cells
HSP90B1li3,2.47E-228,0.917582097,0.43,0.748,7.65E-224,erythroid cells
HMBS,4.83E-225,0.753147424,0.518,0.103,1.49E-220,erythroid cells
MT2,6.79E-225,-2.532927522,0.211,0.641,2.10E-220,erythroid cells
TMEM176B,4.07E-224,-2.016301252,0.101,0.568,1.26E-219,erythroid cells
ATP5F1Ali2,4.46E-224,-1.587267796,0.319,0.654,1.38E-219,erythroid cells
OST4,4.86E-224,-1.460735139,0.447,0.739,1.50E-219,erythroid cells
CNN3li2,1.57E-222,-1.889722474,0.117,0.567,4.86E-218,erythroid cells
PTMA,1.16E-221,-1.323751826,0.471,0.863,3.60E-217,erythroid cells
IFI6,3.60E-221,-1.40578193,0.524,0.812,1.12E-216,erythroid cells
GSTP1,5.81E-219,-1.605852486,0.339,0.661,1.80E-214,erythroid cells
UBE2O,3.07E-218,0.98698182,0.561,0.138,9.50E-214,erythroid cells
CCNI,4.94E-216,-1.039397606,0.504,0.553,1.53E-211,erythroid cells
SMARCA2,3.01E-214,-1.802227858,0.133,0.565,9.30E-210,erythroid cells
DBI,1.04E-213,-1.648586938,0.236,0.622,3.22E-209,erythroid cells
SERINC3,4.12E-213,-1.699861954,0.178,0.59,1.28E-208,erythroid cells
SUMO2,4.22E-213,-1.559808648,0.301,0.684,1.31E-208,erythroid cells
CTNNB1,7.04E-213,-1.665731553,0.132,0.568,2.18E-208,erythroid cells
MT1,1.40E-212,-2.677045828,0.212,0.628,4.32E-208,erythroid cells
CDH13,3.63E-212,-1.544724517,0.289,0.604,1.12E-207,erythroid cells
TXNDC5,6.02E-211,1.542888953,0.337,0.18,1.86E-206,erythroid cells
BNIP3L,8.15E-211,1.284068543,0.655,0.351,2.52E-206,erythroid cells
COX5B,3.24E-209,-1.524320132,0.342,0.641,1.00E-204,erythroid cells
COMMD6li3,3.35E-209,-1.650511781,0.174,0.618,1.04E-204,erythroid cells
TNFRSF17,9.22E-209,0.656224306,0.18,0.004,2.85E-204,erythroid cells
IGFBP2,1.28E-204,-2.076586872,0.261,0.531,3.95E-200,erythroid cells
ASPH,1.77E-203,-2.097289898,0.142,0.517,5.48E-199,erythroid cells
LAMP1,8.49E-202,-1.28969578,0.348,0.586,2.63E-197,erythroid cells
RPL13Ali3,9.15E-202,-1.629115992,0.237,0.604,2.83E-197,erythroid cells
EIF4A2,1.42E-201,-1.437409306,0.303,0.652,4.38E-197,erythroid cells
HSPH1,2.17E-201,-1.688827322,0.293,0.699,6.70E-197,erythroid cells
HNRNPKli3,2.57E-200,-1.343923149,0.337,0.647,7.95E-196,erythroid cells
CRELD2,4.01E-200,1.702736346,0.349,0.133,1.24E-195,erythroid cells
SERBP1li5,4.38E-200,-1.478017242,0.256,0.622,1.35E-195,erythroid cells
NDUFA11,3.69E-199,-1.093865607,0.473,0.608,1.14E-194,erythroid cells
CLDND2li1,3.80E-199,-1.634846686,0.272,0.62,1.17E-194,erythroid cells
TMEM176A,4.11E-199,-2.196438636,0.106,0.549,1.27E-194,erythroid cells
NDUFS4,4.21E-199,-1.58936392,0.284,0.571,1.30E-194,erythroid cells
ATP5IF1,5.38E-198,-1.175379802,0.446,0.607,1.66E-193,erythroid cells
MICOS10,8.27E-198,-1.574331096,0.206,0.577,2.56E-193,erythroid cells
ATP6V0C,4.15E-197,-1.475992365,0.287,0.622,1.28E-192,erythroid cells
UTRN,6.50E-196,-2.033382017,0.152,0.579,2.01E-191,erythroid cells
ATP5F1B,6.85E-194,-1.393434555,0.306,0.625,2.12E-189,erythroid cells
NPM1li8,1.15E-193,-1.405272713,0.334,0.684,3.57E-189,erythroid cells
ATF2,1.07E-192,-1.467904806,0.275,0.641,3.32E-188,erythroid cells
EIF4G2,1.12E-192,-1.436936314,0.307,0.673,3.45E-188,erythroid cells
TALDO1,2.87E-192,-0.752244734,0.729,0.612,8.88E-188,erythroid cells
TSC22D1,4.87E-190,-2.093042705,0.077,0.501,1.51E-185,erythroid cells
EIF3F,2.96E-189,-1.433340457,0.263,0.585,9.17E-185,erythroid cells
HNRNPCli11,4.13E-189,-1.256346273,0.364,0.671,1.28E-184,erythroid cells
TBX3,9.41E-189,-2.026039001,0.103,0.515,2.91E-184,erythroid cells
TOMM40,4.51E-188,-2.454228026,0.353,0.65,1.39E-183,erythroid cells
HNRNPUli1,1.77E-187,-1.375457951,0.334,0.702,5.46E-183,erythroid cells
RHOB,1.10E-186,-2.130622865,0.161,0.576,3.41E-182,erythroid cells
BRI3,1.37E-185,-1.697242071,0.166,0.569,4.24E-181,erythroid cells
AP2M1,3.83E-184,-1.070523188,0.47,0.548,1.19E-179,erythroid cells
SON,4.21E-184,-1.266744757,0.359,0.716,1.30E-179,erythroid cells
NCAM1,1.76E-183,-2.149077073,0.115,0.466,5.43E-179,erythroid cells
CCND1,3.61E-183,-2.000578266,0.089,0.507,1.12E-178,erythroid cells
ATRXli1,4.49E-182,-1.430099664,0.296,0.643,1.39E-177,erythroid cells
MARCKS,4.93E-181,-1.743816681,0.151,0.554,1.53E-176,erythroid cells
H2AJ,1.08E-180,-1.361712623,0.266,0.591,3.35E-176,erythroid cells
CCT2,3.92E-180,-1.405045576,0.219,0.593,1.21E-175,erythroid cells
TPI1li1,4.05E-180,-1.460565831,0.209,0.578,1.25E-175,erythroid cells
ATP5PDli4,4.19E-180,-1.357485682,0.353,0.653,1.30E-175,erythroid cells
HMGCR,4.34E-179,-2.21181891,0.237,0.586,1.34E-174,erythroid cells
RHBDD2,4.82E-179,-1.75549873,0.11,0.493,1.49E-174,erythroid cells
ERO1B,1.02E-178,1.251436412,0.318,0.12,3.14E-174,erythroid cells
HSPB1,1.51E-178,-1.859517594,0.146,0.568,4.66E-174,erythroid cells
NDUFB10,2.12E-178,-1.276711976,0.387,0.641,6.56E-174,erythroid cells
EPB41,1.93E-177,0.486285262,0.46,0.106,5.98E-173,erythroid cells
CALD1,1.90E-175,-1.868306022,0.123,0.525,5.86E-171,erythroid cells
SPTBN1,1.71E-173,-2.304831337,0.198,0.583,5.29E-169,erythroid cells
AG2,1.50E-172,-2.10274256,0.126,0.498,4.64E-168,erythroid cells
TLN1,4.70E-172,-1.478083419,0.212,0.604,1.45E-167,erythroid cells
LRRC58,1.91E-171,-1.974928545,0.3,0.613,5.92E-167,erythroid cells
